timestamp	x	y	r
1743622704.3948376	0	0	0
1743622704.4041228	0	0	0
1743622704.4293852	0	0	0
1743622704.4650877	0	0	0
1743622704.5252128	0	0	0
1743622704.5551002	0	0	0
1743622704.590674	0	0	0
1743622704.5962749	0	0	0
1743622704.6293366	0	0	0
1743622704.6650627	0	0	0
1743622704.6968865	0	0	0
1743622704.7291257	0	0	0
1743622704.7650163	0	0	0
1743622704.79712	0	0	0
1743622704.829516	0	0	0
1743622704.8654237	0	0	0
1743622704.8973527	0	0	0
1743622704.9288988	0	0	0
1743622704.9657147	0	0	0
1743622704.9974115	0	0	0
1743622705.0296752	0	0	0
1743622705.0653732	0	0	0
1743622705.098499	0	0	0
1743622705.129915	0	0	0
1743622705.165836	0	0	0
1743622705.1969385	0	0	0
1743622705.2301216	0	0	0
1743622705.265793	0	0	0
1743622705.297655	0	0	0
1743622705.3293686	0	0	0
1743622705.3657756	0	0	0
1743622705.3976629	0	0	0
1743622705.4298654	0	0	0
1743622705.466263	0	0	0
1743622705.4977207	0	0	0
1743622705.5297925	166.5	297.5	32.70000076293945
